code,open,high,low,close,volume,거래대금,등락률,시가총액,foreign_net,inst_net,date
009730,784,793,770,779,467170,363407057,-0.64,48202316988,48476119.0,,20251103
065440,1980,2020,1940,1978,4599517,9106789298,5.27,53949989560,-620428644.0,-4909900.0,20251103
424870,5840,6070,5750,6030,1580835,9372638050,3.25,447215366070,653194820.0,0.0,20251103
115610,1390,1420,1296,1360,1236958,1675735973,-0.87,32147051680,64231299.0,,20251103
478110,2010,2015,2005,2015,61761,123904005,0.0,10115300000,28140.0,-109851740.0,20251103
131400,1754,1798,1689,1720,1336574,2299286577,-1.83,102498037040,281830780.0,,20251103
351330,8850,9800,8850,9310,1280626,11949573980,5.68,77166121200,237074250.0,4246500.0,20251103
080010,6900,7140,6810,6980,53763,373475805,1.16,68648795580,22083165.0,-121908180.0,20251103
086890,4950,4950,4810,4820,220889,1070798124,-1.53,191194371240,41642614.0,48300000.0,20251103
047560,23050,23350,22500,22750,165888,3787825150,1.34,266165718000,317720100.0,296835800.0,20251103
900110,1477,1477,1400,1408,331410,471833726,-5.19,37011734144,66213611.0,,20251103
239340,1980,2050,1950,1950,80508,159190922,-0.51,52610286300,-8143112.0,,20251103
067010,2505,2530,2430,2440,47476,116781355,-3.56,29997360000,6974805.0,,20251103
456070,11880,12120,11770,11950,72180,862822115,2.58,130276569750,148099045.0,,20251103
102710,49350,49500,48350,49200,169586,8304633475,-0.91,702961531200,2275562800.0,-1465829425.0,20251103
041520,6950,7110,6850,6940,19632,136723810,-0.14,84589786200,2293000.0,-301860.0,20251103
063760,1990,2010,1982,2000,10985,21919960,0.5,18650260000,-219763.0,,20251103
123570,2000,2045,1968,2045,173337,363487768,2.4,45554579510,-4468052.0,,20251103
083470,959,960,911,931,502470,467950276,-2.72,19867846299,400554.0,,20251103
095190,2175,2190,2125,2130,153066,328148345,-2.74,139004784060,-42144913.0,-12314900.0,20251103
091120,9260,9650,9030,9060,83991,766571420,-2.89,155224400160,-166568310.0,40399400.0,20251103
039030,236500,244500,231500,243500,114259,27291834000,3.18,2999810425000,-954669500.0,1645101500.0,20251103
294090,0,0,0,1490,0,0,0.0,52267866450,,,20251103
088290,1000,1020,960,960,90897,89390236,-4.0,38285149440,-13764988.0,,20251103
353810,5820,5900,5700,5750,265264,1529666840,-2.21,190221040000,-331509585.0,-367219520.0,20251103
099750,15760,15770,15470,15640,17806,277404180,-0.76,106895896640,-56434525.0,-19932540.0,20251103
377330,3850,3895,3810,3810,27287,105233065,-1.3,31013224740,3890949.0,11685.0,20251103
035810,3785,3795,3720,3720,222886,836953539,-1.59,240000208200,-149220524.0,-165966335.0,20251103
092130,16530,16660,16450,16500,10876,179898710,-0.18,198719400000,-27197020.0,-2410730.0,20251103
134060,4450,4505,4430,4435,2308,10298090,0.11,21151623750,280300.0,,20251103
001840,0,0,0,1616,0,0,0.0,36010355776,,,20251103
041830,29450,29450,27600,27750,95183,2672494900,-3.14,374094475500,-275840075.0,-207136325.0,20251103
352940,2235,2345,2135,2220,25651,56089410,-1.33,24126360600,4615725.0,,20251103
079950,504,517,481,481,324775,161470308,-4.56,11159200000,11452005.0,,20251103
389470,51700,52600,48450,49050,623030,31345949225,-3.82,606702834450,-3378391200.0,-2777252825.0,20251103
277410,1139,1294,1120,1194,707841,841262164,4.83,45863336970,-54012702.0,,20251103
060150,4200,4200,4050,4065,290789,1186344557,-3.21,189281082780,-195127662.0,-2212590.0,20251103
033230,1827,1858,1805,1812,289585,526082796,-1.04,91533868560,-12452105.0,,20251103
450520,3660,3725,3555,3710,63050,230345305,1.37,54553984380,35596290.0,,20251103
465480,5710,5890,5710,5800,22597,131687220,0.87,58799077600,22843410.0,-1190.0,20251103
037330,1375,1379,1343,1360,85383,115728760,-1.09,59683904640,-23226481.0,-23035928.0,20251103
100030,19850,19900,19610,19870,28350,562120770,-0.05,65247397180,-170599510.0,19920.0,20251103
211050,11940,12310,11940,12170,93697,1140126060,1.67,625292166000,-116047285.0,-61693210.0,20251103
083640,294,299,286,286,252048,73599325,-3.05,22228020386,-2744220.0,10522652.0,20251103
064090,1386,1425,1327,1345,339923,461450736,-2.96,66903992025,109191112.0,687751.0,20251103
216050,6840,6900,6640,6750,71928,482412130,-1.17,86691748500,-24579985.0,13377530.0,20251103
049070,16210,17040,16150,16820,159790,2660771240,3.96,289304000000,683339335.0,39212160.0,20251103
119610,17220,17670,17090,17590,16142,281593305,2.57,217215075380,68659600.0,6445320.0,20251103
017250,1129,1140,1118,1120,57966,65438499,-0.8,23570923040,-1444099.0,2501815.0,20251103
051370,9250,9340,9120,9170,99913,922381565,-0.86,213912918240,232333995.0,-64210.0,20251103
064290,14800,14840,13920,14380,296412,4203594425,-1.37,184983773560,458009465.0,69931490.0,20251103
189300,45850,46350,45500,45550,75950,3479646600,0.77,488903363700,43589475.0,-549385975.0,20251103
287840,63400,65000,58600,59400,910959,55664906900,-6.31,881947440000,4074442550.0,-8524039800.0,20251103
150840,0,0,0,5850,0,0,0.0,251537720850,,,20251103
048530,3310,3360,3270,3280,175492,579423797,-1.2,112014499360,-73432460.0,105.0,20251103
115310,67000,68400,66800,67300,2301,155640700,0.45,214881025900,-19016300.0,67900.0,20251103
039290,5960,6140,5720,5750,69793,414613520,-3.52,49990373500,-27460810.0,5860.0,20251103
071200,0,0,0,5860,0,0,0.0,142963243880,,,20251103
101930,61600,64500,60400,62000,38672,2427507800,3.51,572438684000,795759150.0,22678400.0,20251103
333430,8070,8265,7860,7900,411822,3303931410,-1.99,242741301300,-63994625.0,,20251103
068330,1453,1484,1450,1461,131992,192914365,-0.07,64599780540,18688235.0,-4372839.0,20251103
178780,2950,2950,2800,2915,50984,145187273,-0.34,51797203425,7035035.0,,20251103
019540,4035,4035,3900,3920,92192,362533825,-2.12,52972920000,-79698980.0,-113892975.0,20251103
094820,11190,11240,11020,11020,75795,841863870,-0.72,166167373180,141861290.0,-13055590.0,20251103
950140,12180,12700,12180,12680,154733,1932892395,4.19,251924540880,425665980.0,27947115.0,20251103
049550,2960,2980,2950,2950,23901,70544922,-0.34,57838517150,-1457885.0,,20251103
389020,43200,43350,41800,42600,133057,5671459725,-0.81,264023298000,-1374886600.0,-6625500.0,20251103
254120,1388,1394,1358,1369,107896,148179557,-1.37,42102595630,8786209.0,,20251103
043910,618,624,602,610,1183298,720299642,-1.61,69168788770,13650803.0,-60199976.0,20251103
234920,0,0,0,5310,0,0,0.0,71849132100,,,20251103
289220,5100,5170,4925,4960,92878,466354720,-1.98,110668616160,69944763.0,2934330.0,20251103
174880,0,0,0,2650,0,0,0.0,11610352250,,,20251103
049630,1077,1319,1077,1280,54550252,67924144389,19.85,130293529600,1862491251.0,-311447669.0,20251103
417840,10800,11550,10720,11390,108390,1213662795,7.66,82722722500,-85516455.0,40.0,20251103
110020,2880,3060,2880,3010,43764,130795459,5.43,27266873620,16318351.0,,20251103
208140,2625,2635,2600,2605,200868,523861121,-0.76,85142460830,39323575.0,-173178300.0,20251103
040420,6230,6260,6210,6220,18917,117915580,-0.16,97514373440,-26091080.0,-15350000.0,20251103
045510,1037,1049,1020,1030,44598,46196774,-0.68,33175570760,-314830.0,0.0,20251103
217190,8620,8800,8520,8650,51833,445987300,0.35,75853355100,93944280.0,-33720.0,20251103
095700,5200,5200,5010,5030,244198,1235163005,-2.9,229068684820,-167832590.0,2808845.0,20251103
122310,4765,4780,4655,4675,18170,85245045,-1.89,68039220700,-7132725.0,,20251103
361390,17280,17650,17090,17100,31490,546728490,-0.87,150493491900,35165300.0,-13855890.0,20251103
225220,2185,2215,2155,2185,67536,147049460,0.0,41930195885,-8617050.0,,20251103
123330,22200,23150,21800,23000,113715,2563088975,6.98,183279640000,-502502325.0,-314305225.0,20251103
381620,18640,19940,18200,18330,6442230,123278189400,0.0,240451473600,-5423241675.0,880.0,20251103
159580,4015,4075,3940,3945,85586,339971257,-1.74,79028749020,37369560.0,4000.0,20251103
147830,6530,6820,6530,6740,496211,3335449595,4.17,134800000000,219672945.0,,20251103
033100,40250,42250,40150,40700,681431,27983582625,4.63,653740046300,-1104314675.0,995239775.0,20251103
079370,15600,15800,15200,15640,238864,3716443120,1.03,485105723600,-180532375.0,241539020.0,20251103
054950,27850,28150,27100,28000,231166,6373145200,0.18,338516976000,-77638025.0,394176375.0,20251103
023440,1424,1424,1375,1378,299763,415661166,-2.27,122112908632,-72293536.0,,20251103
090470,3235,3250,3000,3035,152521,470672988,-6.62,53041462790,-122865748.0,,20251103
137950,3265,3265,3180,3190,84496,271433771,-2.15,71034326660,-84330705.0,20.0,20251103
033320,4970,5200,4895,4950,353502,1783455095,-0.4,94616438400,59107545.0,-5030.0,20251103
417500,3055,3125,3055,3090,83085,256550406,1.48,101304858960,13339844.0,,20251103
204270,28000,29850,27450,29150,1247688,35981275200,7.37,1686282783900,-5430485250.0,1161541300.0,20251103
127120,22200,22350,20500,20700,574326,12254508600,-1.19,621679146300,-1941283750.0,846157075.0,20251103
026040,2800,2870,2660,2690,356663,974013874,-3.76,44395195100,63579800.0,9497711.0,20251103
452160,7340,7460,7220,7310,51163,373623850,0.41,70304122370,40807150.0,,20251103
126880,4470,4470,4235,4300,290752,1254576860,-3.04,99781082900,-119921076.0,-89935.0,20251103
322510,5530,5630,5430,5570,73812,405709485,1.46,142195928440,105371350.0,-94690.0,20251103
033050,781,797,760,776,31874,24611488,-1.15,25281569392,-613033.0,-124179.0,20251103
094970,2635,2650,2580,2600,125163,325549200,-1.33,43545424000,724400.0,,20251103
418550,8550,8790,8510,8570,79715,683172280,-0.23,274391457610,-26280900.0,-32444110.0,20251103
060230,0,0,0,339,0,0,0.0,25004393547,,,20251103
420570,8720,8770,8420,8470,12489,106445860,-2.08,49528181010,-15579370.0,,20251103
089790,4725,4855,4710,4805,95986,457941640,0.73,49566039965,90108885.0,,20251103
0010V0,19490,19750,18900,18950,154005,2965488315,-1.97,96747330000,206772575.0,0.0,20251103
052670,0,0,0,2080,0,0,0.0,60588453120,,,20251103
412540,0,0,0,3935,0,0,0.0,81063616775,,,20251103
199820,11360,11830,11320,11460,1459279,16887430140,2.96,254641200000,483556195.0,14301785.0,20251103
038010,6550,6600,6340,6400,44573,285592830,-2.29,57600000000,-31548630.0,0.0,20251103
080220,20350,21250,19950,21050,948700,19582515275,2.43,725021634650,1010603800.0,-530869615.0,20251103
216080,5810,5890,5750,5830,97443,566284390,0.34,209055159940,-12318270.0,-7979530.0,20251103
337930,4580,4615,4420,4480,78576,353151876,-2.08,132950608000,8411878.0,7931770.0,20251103
229000,1488,1518,1420,1428,96190,139602234,-4.03,23016255528,-7827876.0,,20251103
082270,47350,47350,45500,45550,195031,8998830525,-5.6,1930882401150,-1307617400.0,469055525.0,20251103
034940,1094,1100,1051,1051,184042,195908408,-4.02,32559798177,-3331276.0,,20251103
067000,1895,1955,1865,1875,180897,342845954,-0.05,131068961250,-23231868.0,18452392.0,20251103
309930,2720,2720,2550,2600,88339,228587665,-4.41,63666324800,-75673340.0,,20251103
033340,1671,1675,1583,1587,4536432,7333628295,-5.37,153860535546,542805932.0,972350.0,20251103
036930,30850,31400,30450,31250,389666,12070590575,1.79,1477135031250,2244606525.0,-1368037800.0,20251103
072020,9770,9880,9730,9810,19150,187591145,0.41,94751719470,-39411790.0,10006140.0,20251103
000440,15510,15610,15410,15540,9292,144044450,0.71,96769600200,-10886970.0,30980.0,20251103
051980,3885,3925,3435,3510,6905374,24585366064,-6.02,389931898590,-2955321050.0,43831175.0,20251103
228760,21400,22200,20850,22150,185762,4008992300,5.23,539942620300,-313334525.0,-540100.0,20251103
314130,3190,3425,3185,3380,931403,3105117288,5.63,105069040700,-87427259.0,,20251103
389030,2270,2440,2220,2330,1738059,4056370310,5.67,77709798850,366516186.0,,20251103
263860,20650,21450,20600,21400,25973,549407825,2.64,194303440000,93772350.0,-28191475.0,20251103
303030,795,795,781,785,80583,63446618,-0.76,29102845865,-841829.0,,20251103
036180,0,0,0,577,0,0,0.0,53929030348,,,20251103
208350,3175,3285,3135,3240,38470,123810785,2.05,27545086800,-3751000.0,-2332050.0,20251103
446840,1699,1699,1640,1651,51069,84983026,-2.83,91238045743,2286770.0,,20251103
144510,26800,26800,24600,24850,243287,6126428550,8.28,392638548400,-1472949850.0,-8564100.0,20251103
340450,7200,7210,7010,7020,77180,543773795,-1.4,166028566860,28977010.0,,20251103
358570,15230,15810,15030,15670,606430,9416689980,3.77,997768493010,1191207070.0,-51154100.0,20251103
382480,2200,2235,2180,2220,220698,486239771,0.91,87372850800,2446700.0,-9301770.0,20251103
382800,2900,2980,2830,2945,114440,333388655,1.55,93742415745,33124225.0,,20251103
051160,6950,7090,6950,7020,92822,650028700,0.29,108630498600,43593145.0,-20.0,20251103
053050,2605,2610,2565,2565,208261,537951931,-1.35,76918186305,-189609603.0,5.0,20251103
388610,16300,16510,15920,16400,85755,1383388330,0.55,86154267600,145078550.0,-52277370.0,20251103
119850,41200,43250,40925,41700,848644,35548576750,2.46,685919505300,-2734885175.0,1651181325.0,20251103
065060,801,813,777,777,196123,154589034,-3.0,18493224708,-28299815.0,436465.0,20251103
204840,1201,1201,1174,1179,272919,323104490,-1.83,91036727874,23096911.0,,20251103
311320,6940,7230,6900,7110,45531,320466190,2.45,89689521600,58501870.0,7140.0,20251103
456160,166900,186500,165700,181500,884075,158538231350,8.68,983643243000,30752171200.0,1853048400.0,20251103
388050,8670,9290,8670,9010,520444,4683894785,3.92,168572027370,1387701480.0,2380690.0,20251103
018120,18320,18320,18120,18140,3099,56311625,-0.98,120107116800,-327750.0,-11019560.0,20251103
109820,2460,2500,2405,2420,127605,311118367,-2.02,49352608800,-30272282.0,,20251103
086060,3980,4005,3855,3855,29393,114429058,-2.41,33193812885,-2919545.0,,20251103
036890,13150,13190,12800,12880,136758,1771609630,-1.45,283780184240,38936545.0,-46797425.0,20251103
363250,5930,6050,5750,5750,23506,137112150,-3.52,40496088500,-25963820.0,,20251103
007370,5450,5470,5330,5340,54946,295244660,-2.02,70801778400,-16124440.0,,20251103
285800,1885,1898,1832,1846,225052,417744500,-3.25,32263040420,-6139292.0,,20251103
085660,12600,12930,12330,12770,585507,7404549285,3.91,975962356910,-1117101470.0,213469445.0,20251103
261780,2725,2790,2600,2660,114450,302663681,-2.39,71461554360,665059.0,,20251103
351870,5520,5650,5410,5590,24359,134130480,0.0,62387988780,18608350.0,,20251103
094850,5870,5940,5650,5650,143449,825013640,-3.75,79100000000,-3966715.0,2277945.0,20251103
004650,9680,9710,9600,9650,14603,140719010,-0.31,88692040250,-36360865.0,-4040320.0,20251103
278280,73600,74600,70600,73600,82393,5994823950,2.08,736000000000,-517985250.0,272095950.0,20251103
362320,8140,8260,7530,7560,820784,6385621620,-5.97,159147752400,-478513445.0,-90720.0,20251103
066360,734,745,719,736,734136,534599542,-1.47,35292683040,13168115.0,,20251103
047820,5470,5590,5250,5260,93905,501706020,-2.77,128627671800,-91117760.0,,20251103
094360,16830,17270,16750,17160,280267,4779983100,5.15,364635825840,1336427145.0,58849990.0,20251103
016920,1108,1115,1089,1092,146374,160985079,-1.44,28930943496,-23906049.0,-3380980.0,20251103
284620,0,0,0,1087,0,0,0.0,35965517911,,,20251103
293490,16960,17650,16850,16930,773960,13306137790,5.09,1520092403230,1629879495.0,901667910.0,20251103
140430,2150,2150,2055,2055,89978,188096410,-4.42,39255060045,-2677610.0,,20251103
042000,35900,36850,35900,36500,106170,3856987325,1.81,885236471000,410858900.0,420320575.0,20251103
313760,1837,1881,1710,1720,217392,383743563,-6.37,19276359920,-52924881.0,7116000.0,20251103
317530,4645,4700,4455,4480,12535,57211958,-3.55,44976753920,-4252512.0,0.0,20251103
071850,1615,1625,1551,1625,30173,48843725,0.0,39424024250,2023250.0,,20251103
198080,2225,2295,2115,2135,1007473,2193264109,5.17,45977619975,-145918545.0,,20251103
210120,1912,2220,1911,2060,2350244,4855599838,8.31,48580166300,98436788.0,-157370.0,20251103
050110,702,720,675,680,378704,260427311,-2.86,50200400240,-77131659.0,10650.0,20251103
452300,2740,2740,2580,2595,158588,416743635,-2.81,36640115475,3682095.0,,20251103
451760,8800,9000,8530,8670,51929,453981370,-0.23,132236539320,-44480490.0,-43867480.0,20251103
900310,710,712,655,662,1282999,867845495,-5.43,42395588850,12937365.0,,20251103
078340,34300,35950,34300,34800,59766,2084067250,2.05,443273874000,-55122550.0,117111250.0,20251103
063080,20150,20650,19960,20050,20959,424006815,-0.25,132233599600,36737275.0,19291500.0,20251103
307930,5640,5650,5440,5450,58707,323165920,-2.15,85074500000,33018925.0,5580.0,20251103
079190,495,519,490,490,378144,189082388,-1.01,18794201860,10793917.0,,20251103
263700,3975,4005,3805,3895,118403,460391605,-2.01,75618309000,109577685.0,-1790615.0,20251103
214370,64900,64950,61900,62200,144598,9134824600,-4.16,3341073000000,-706087550.0,317195900.0,20251103
221980,10160,10340,10090,10210,2308,23439310,-0.1,41195308000,508300.0,-3581760.0,20251103
038530,258,262,243,245,1897336,471721059,-5.04,28350015015,-45721832.0,,20251103
192250,11470,11770,11270,11290,65717,750938940,-1.57,79787841250,202296500.0,11650.0,20251103
431190,4780,4865,4675,4685,79496,375832330,-1.99,35073980770,-117228570.0,,20251103
115500,11590,11630,11450,11490,69848,804844365,0.44,137880000000,201179155.0,23180.0,20251103
089150,3510,3560,3480,3490,97044,340822952,-0.57,59853500000,63539472.0,25.0,20251103
025880,2605,2605,2550,2585,93035,239186864,-0.58,43210492930,-51918633.0,,20251103
093320,93000,95200,92700,93500,80208,7519106662,0.54,456280000000,61129900.0,-27611350.0,20251103
093640,3800,3865,3625,3750,161600,601538970,-1.32,122339441250,89803425.0,,20251103
073010,5890,6030,5830,5880,519576,3086620305,0.0,236324550000,-24041885.0,,20251103
105330,5650,5870,5430,5760,71377,401865290,1.95,92505761280,-7736470.0,,20251103
053080,11490,12220,11470,12090,176541,2090145620,5.31,157167666630,384211885.0,-1020.0,20251103
199430,27100,31950,26000,29300,1079240,31135511175,9.94,319288340900,1348493425.0,26400.0,20251103
432470,11340,11530,10930,11350,24160,272670550,0.35,99557160600,19985120.0,-110.0,20251103
272110,26300,26900,25550,26750,347332,9175942300,2.69,214679316250,386558425.0,1869792125.0,20251103
039420,2800,2805,2715,2720,154041,424474040,-2.86,65700865600,54442805.0,21234975.0,20251103
083550,3200,3220,3135,3215,39913,126433345,1.1,41637101705,-17314330.0,,20251103
032500,17510,18120,17070,17990,481849,8479058280,5.76,732994148670,-831126335.0,674431145.0,20251103
225430,640,640,598,610,107137,67236271,-4.69,17011100500,-2372245.0,,20251103
102370,3960,4020,3810,3850,115899,448725089,-2.78,104832458500,17111271.0,65.0,20251103
068100,3190,3380,3155,3220,157620,514650726,2.06,32005557080,23719545.0,,20251103
106080,1653,1692,1578,1620,510321,824634934,-2.0,45084044340,127416844.0,234704.0,20251103
455180,5410,5600,5410,5540,182670,1006836490,2.4,69902069080,5838120.0,,20251103
036030,5390,5460,5220,5270,85957,455009665,-2.23,258331621410,-46383615.0,21401515.0,20251103
064820,14090,14440,13820,13890,561650,7889587415,-1.42,429225001920,253113150.0,23528220.0,20251103
024880,5380,5490,5310,5340,150380,811212085,-0.56,110446141320,-65101285.0,-32040.0,20251103
042040,220,222,215,219,670267,146571907,-0.45,42736880706,-13143346.0,-3848876.0,20251103
054410,3550,3555,3490,3520,6582,23224850,1.59,20157082880,771570.0,1730.0,20251103
258610,1703,1724,1610,1610,149370,245705746,-5.35,43127284130,9116394.0,,20251103
274090,12260,12460,11710,12010,261395,3158433170,3.09,157388047500,135632990.0,-131336530.0,20251103
089010,36300,45400,35700,41650,9324443,391863461100,19.17,661583010900,32210339850.0,-8257378650.0,20251103
220260,4085,4240,4080,4120,117747,488979375,0.98,109420224840,137231247.0,53195.0,20251103
052400,47100,49250,47100,49050,187187,9095419325,4.14,714329423550,2048338750.0,673783300.0,20251103
402030,28300,29750,27800,28600,199988,5774201000,5.15,329400156800,-20125425.0,839031100.0,20251103
391710,2860,3070,2770,2805,5955769,17391595429,1.08,117992566230,-429780632.0,,20251103
046070,0,0,0,10280,0,0,0.0,159196994920,,,20251103
047770,2515,2580,2450,2480,2222849,5587681316,-2.17,93849652960,382626920.0,,20251103
080530,1166,1319,1127,1145,550788,675024596,-1.29,63559951875,-70180507.0,,20251103
104540,5050,5060,4970,4980,39102,196022044,-0.99,63672985200,-60468860.0,,20251103
027050,2610,2615,2430,2430,1783570,4452702547,-6.36,97200000000,-357279222.0,,20251103
190650,6800,6800,6540,6550,33758,224897855,-3.68,41841400000,-32629425.0,-26396770.0,20251103
123410,5990,6000,5740,5790,774916,4520359850,-3.5,161199760560,650293195.0,-487432765.0,20251103
036690,0,0,0,2885,0,0,0.0,45885746130,,,20251103
049430,10590,10590,10230,10340,37168,382916005,-1.71,93556320000,823320.0,-64823920.0,20251103
183300,109100,110500,105900,109200,212885,22910890700,-1.36,1142306692800,11508478300.0,-10552130350.0,20251103
041960,6040,6100,5870,5960,219570,1307823095,-1.32,437735180000,93405930.0,-19150260.0,20251103
089890,29050,29900,27800,29000,192740,5573777125,0.35,480963898000,588064100.0,-759958525.0,20251103
360350,7480,8030,7450,7540,18704,145418935,0.8,43015473800,-29213645.0,-527090.0,20251103
082660,0,0,0,480,0,0,0.0,47827617120,,,20251103
222040,3050,3150,3050,3100,36254,111819255,1.64,63946800000,18420530.0,,20251103
241710,67900,69100,65800,66900,44360,2978509250,1.21,714492000000,-38117550.0,258862100.0,20251103
355150,13480,13900,12670,12870,86156,1117998400,-3.96,100351894500,-213915100.0,-45661055.0,20251103
166480,1573,1595,1409,1418,1169141,1719763847,-8.52,46610193168,58168324.0,-74170034.0,20251103
045970,7010,7120,6840,7070,561714,3955544775,0.86,186046173320,12521445.0,,20251103
196450,849,849,825,829,82972,68964422,-2.36,37569933478,-4270284.0,0.0,20251103
384470,4070,4105,3905,3930,208079,827737548,-3.44,70530499560,53194357.0,64280.0,20251103
102940,32750,34100,32450,32750,44979,1491631450,-0.15,406865924250,79134475.0,-3534150.0,20251103
950160,44900,45750,43600,44850,344638,15433268950,0.11,3732473735250,706928625.0,1229700150.0,20251103
033290,1951,1951,1886,1887,141937,270336827,-3.28,105966939987,-22359121.0,-20184504.0,20251103
056360,5720,5910,5700,5870,86375,503125030,2.62,57507216000,37607420.0,-25770.0,20251103
282880,17200,18150,17200,17750,300867,5340226805,3.5,203581317500,115078490.0,-214150.0,20251103
121850,606,629,606,612,181011,111160917,0.99,18735875100,3976894.0,,20251103
448710,18000,18610,18000,18230,117308,2155951610,3.34,95900537470,115478000.0,-148080.0,20251103
126730,13870,14400,13790,14000,65783,928572415,0.94,119048440000,92345035.0,230.0,20251103
015710,3710,3750,3650,3660,56735,209421437,-2.4,64161630000,-61808560.0,,20251103
052330,8510,8620,8510,8550,27056,231548510,-0.58,151861585950,-30766470.0,-34272260.0,20251103
322780,1426,1562,1426,1471,718101,1082752959,3.59,60698309887,-179499418.0,-62414865.0,20251103
200130,13930,14110,13680,13680,58984,812559430,-1.37,402404833440,93757265.0,40237960.0,20251103
294570,35300,35950,34750,34750,32945,1159456475,-1.28,350687687000,5752225.0,-26376200.0,20251103
317690,4175,4295,4080,4240,204881,855299651,1.56,83006569040,62819130.0,-92391264.0,20251103
227100,0,0,0,612,0,0,0.0,14770119384,,,20251103
432720,17060,17770,16820,17770,221547,3838362480,6.92,250425715240,710762770.0,-2291600.0,20251103
365270,5460,5490,5030,5450,440370,2291943975,-0.18,114499894750,-127344685.0,,20251103
348080,880,900,859,865,200048,176476375,-2.81,63891377360,-52769091.0,,20251103
060280,10990,11410,10900,11140,1058888,11813189520,5.59,457742488600,149819860.0,1291646445.0,20251103
372320,37450,38200,36850,37950,59471,2225614025,1.07,547717701300,519979875.0,40838100.0,20251103
051780,1398,1612,1379,1397,1132345,1649799935,1.82,32469416265,68904996.0,,20251103
115180,20350,20800,19300,19850,197143,3932743425,-1.0,692529380500,-1388967565.0,400172040.0,20251103
445680,76100,76600,73100,75400,254627,19040998500,-0.4,1288287491400,-3562549700.0,400856250.0,20251103
182360,15310,15350,14600,14600,102257,1526411055,0.0,227027795400,116637775.0,-199110450.0,20251103
405100,16200,16240,15890,15980,70122,1125832450,-0.68,196383029980,241600035.0,15960.0,20251103
066310,7210,7290,7060,7060,47557,338795020,-1.81,65457644260,-35123400.0,150.0,20251103
016600,251,258,243,250,1296668,320900070,-0.79,44561778000,-6886308.0,21533860.0,20251103
355390,5620,5900,5600,5690,311766,1798229440,2.34,77402071440,79984480.0,-1941220.0,20251103
096240,12820,12820,12710,12760,30598,390195455,-0.47,142123176800,-8979125.0,-8436690.0,20251103
040350,299,305,285,288,650612,191091022,-3.68,56219132736,-18199991.0,,20251103
110790,4225,4300,4040,4060,44991,184810709,-3.91,95129697600,6977538.0,10.0,20251103
900250,803,809,785,793,975204,774096398,-1.12,103597523172,92591498.0,,20251103
045520,3630,3630,3600,3610,11163,40259715,-0.55,23465000000,-129680.0,-3125805.0,20251103
214150,49450,49800,47800,47900,264403,12848936200,-2.84,3137721066100,-2608272350.0,551542125.0,20251103
466100,41150,49550,41100,46600,14216176,657221468775,14.78,1164633677400,26834400550.0,1714732175.0,20251103
237880,14450,14610,14210,14270,59891,859619600,-0.21,257878207310,-94037830.0,16195570.0,20251103
139670,1989,1996,1908,1909,63281,122147967,-4.02,26952808290,-1603335.0,0.0,20251103
475430,4640,4725,4605,4610,50881,236346212,-0.65,82279787100,-23399825.0,,20251103
487720,2095,2095,2065,2085,1718,3574570,-0.24,8819550000,20750.0,-1607655.0,20251103
489480,2055,2055,2040,2050,18042,36866860,-0.49,13530000000,30770.0,-34051750.0,20251103
054780,4945,4945,4690,4730,111321,530411870,-1.46,92981360890,73654440.0,-4695.0,20251103
256940,9110,9170,8730,8820,126094,1120726220,-3.18,177089256540,318956470.0,-7038750.0,20251103
219130,21900,21900,21100,21350,36364,774649075,-2.51,134810091500,126771925.0,-73494550.0,20251103
336680,4340,4340,4255,4305,91787,393818527,-0.69,168521627190,-41053964.0,-7863460.0,20251103
360070,26150,26250,25500,25750,42665,1102560200,-1.34,209734857250,247888975.0,-51250.0,20251103
065130,3660,3660,3480,3480,50610,178075265,-5.05,56830077360,-32606685.0,,20251103
134580,2405,2445,2270,2300,267137,625074840,-3.97,113376542700,70486205.0,,20251103
023160,28250,30000,28050,29000,672882,19675022825,2.65,768500000000,679972450.0,1593450950.0,20251103
323280,24150,27650,24100,27300,958119,25096390800,14.23,832669929000,5158405050.0,545268150.0,20251103
053620,6410,6410,6210,6230,13768,86463110,-2.81,53578000000,-2242050.0,-11997380.0,20251103
044490,31050,31200,30000,30150,261288,7988157450,-1.95,603222537150,1051120375.0,1058887050.0,20251103
124560,2865,2870,2800,2800,228392,643435529,-1.75,108418270800,52569247.0,2850.0,20251103
191420,17760,17920,17170,17170,12482,218290910,-3.27,139228679780,-33210280.0,-15679950.0,20251103
073640,0,0,0,654,0,0,0.0,69571715580,,,20251103
066700,2535,2535,2430,2460,150509,372006475,-3.53,91394844960,-57213985.0,-8684900.0,20251103
095610,44300,44300,41300,42050,389290,16354998875,-5.08,831253903300,2856984650.0,-4372031125.0,20251103
064520,1723,1738,1690,1690,9873,16884339,-1.92,37773294780,-140332.0,,20251103
089030,66800,66800,63300,64600,635897,41227540250,-3.29,2413045467000,1910379600.0,-4787831000.0,20251103
054450,14030,14430,13990,14290,268279,3829282790,2.29,216411089570,482251355.0,-200.0,20251103
200230,1138,1139,1060,1067,2764059,3008147632,-6.32,73114609711,73958547.0,5953221.0,20251103
393210,6150,6260,6140,6140,106450,657981230,0.33,95873300160,121786555.0,80280.0,20251103
475960,43850,44050,41950,42950,336966,14411260875,-2.05,569271068300,-2766268925.0,237729250.0,20251103
